------- 2018-09-06 03:06:09.194458 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-22 14:19:31.367809 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     105.811,           0,           0
SPECIAL     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     110.744,           0,           0
SPECIAL     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     115.113,           0,           0
SPECIAL     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     120.191,           0,           0
SPECIAL     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     258.545,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     257.705,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     249.017,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     224.711,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     199.596,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     201.939,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     246.176,           0,           0
REGULAR     ,NO DAMAGING ,   10532.502,          29,        1000,0           ,     180.718,           0,           0
------- 2018-09-22 14:22:43.066413 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      50.609,           0,           0
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      64.908,           0,           0
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      57.318,           0,           0
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      50.640,           0,           0
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      57.218,           0,           0
SPECIAL     ,NO DAMAGING ,   10657.815,          29,        1000,0           ,      50.503,           0,           0
------- 2018-09-22 14:23:14.680519 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-22 14:23:24.562604 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     232.315,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     254.088,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     136.271,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     159.027,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     141.101,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     151.324,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     245.525,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     271.063,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     200.168,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     131.902,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,      84.823,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     215.053,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     102.956,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     428.603,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     133.830,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     131.785,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     138.625,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     342.138,           0,           0
SPECIAL     ,NO DAMAGING ,    9864.935,          29,        1000,0           ,     251.954,           0,           0
------- 2018-09-22 15:00:23.752384 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      87.015,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      50.092,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      52.027,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      50.779,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      53.419,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      57.853,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      51.422,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      53.675,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,     119.174,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      50.009,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,     119.515,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      62.621,           0,           0
SPECIAL     ,NO DAMAGING ,    7267.999,          29,        1000,0           ,      53.021,           0,           0
------- 2018-09-22 15:01:41.343999 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6333.313,          40,        1000,1           ,    4655.662,           0,           0
REGULAR     ,NO DAMAGING ,    6333.313,          40,        1000,0           ,     370.756,           0,           0
SPECIAL     ,NO DAMAGING ,    6333.313,          40,        1000,1           ,    1337.221,           0,           0
------- 2018-09-22 15:07:18.504897 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    5525.715,          39,        1000,1           ,   13391.694,           0,           0
OMNICIENT   ,NO DAMAGING ,    5525.715,          39,        1000,0           ,      62.184,           0,           0
OMNICIENT   ,NO DAMAGING ,    5525.715,          39,        1000,0           ,      73.379,           0,           0
------- 2018-09-22 15:13:38.741327 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8227.033,          29,        1000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,    8227.033,          29,        1000,0           ,       0.000,           0,           0
------- 2018-09-22 15:25:12.865845 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-22 15:26:22.827039 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10233.355,          29,        1000,1           ,    2766.354,           0,           0
OMNICIENT   ,NO DAMAGING ,   10233.355,          29,        1000,1           ,    1511.871,           0,           0
------- 2018-09-22 15:29:30.689511 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   10033.710,          29,        1000,1           ,    3299.617,           0,           0
------- 2018-09-22 15:40:43.923837 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7074.443,          29,        1000,0           ,     147.095,           0,           0
SPECIAL     ,NO DAMAGING ,    7074.443,          29,        1000,0           ,    2180.124,           0,           0
SPECIAL     ,NO DAMAGING ,    7074.443,          29,        1000,0           ,     687.893,           0,           0
SPECIAL     ,NO DAMAGING ,    7074.443,          29,        1000,0           ,     830.202,           0,           0
SPECIAL     ,NO DAMAGING ,    7074.443,          29,        1000,0           ,     115.300,           0,           0
------- 2018-09-22 15:43:53.020097 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-22 16:27:47.912115 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     244.973,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     157.571,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     158.604,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     238.537,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     153.489,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     146.320,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     141.466,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     228.752,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     155.106,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     169.082,           0,           0
SPECIAL     ,NO DAMAGING ,    9165.613,          29,        1000,0           ,     151.220,           0,           0
------- 2018-09-22 16:30:53.486485 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8683.803,          29,        1000,0           ,      52.252,           0,           0
------- 2018-09-22 16:32:16.398494 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7659.097,          29,        1000,0           ,     356.218,           0,           0
------- 2018-09-22 16:34:28.126887 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7074.701,          28,        1000,1           ,    4575.130,           0,           0
------- 2018-09-22 16:36:38.871466 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7572.187,          29,        1000,0           ,     254.021,           0,           0
------- 2018-09-22 16:40:25.171444 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-22 21:21:55.871538 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8926.947,          29,        1000,0           ,      29.728,           0,           0
------- 2018-09-22 21:22:59.295161 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8186.894,          29,        1000,0           ,       0.000,           0,           0
OMNICIENT   ,NO DAMAGING ,    8186.894,          29,        1000,0           ,       0.000,           0,           0
REGULAR     ,NO DAMAGING ,    8186.894,          29,        1000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     162.727,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     150.692,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     193.891,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     131.124,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     160.039,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     164.040,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     123.773,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     134.315,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     125.470,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     130.454,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     122.676,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     133.571,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     119.579,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     148.560,           0,           0
SPECIAL     ,NO DAMAGING ,    8821.555,          29,        1000,0           ,     163.213,           0,           0
